timestamp,heart_rate_bpm,stress_level
2026-02-04T02:36:00,110,high
2026-02-04T02:37:00,110,high
2026-02-04T02:38:00,111,high
2026-02-04T02:39:00,112,high
2026-02-04T02:40:00,112,high
2026-02-04T02:41:00,114,high
2026-02-04T02:42:00,114,high
2026-02-04T02:43:00,114,high
2026-02-04T02:44:00,115,high
2026-02-04T02:45:00,116,high
2026-02-04T02:46:00,118,high
2026-02-04T02:47:00,117,high
2026-02-04T02:48:00,117,high
2026-02-04T02:49:00,119,high
2026-02-04T02:50:00,118,high
2026-02-04T02:51:00,118,high
2026-02-04T02:52:00,118,high
2026-02-04T02:53:00,119,high
2026-02-04T02:54:00,119,high
2026-02-04T02:55:00,121,high
2026-02-04T02:56:00,119,high
2026-02-04T02:57:00,119,high
2026-02-04T02:58:00,120,high
2026-02-04T02:59:00,121,high
2026-02-04T03:00:00,122,high
2026-02-04T03:01:00,121,high
2026-02-04T03:02:00,119,high
2026-02-04T03:03:00,116,high
2026-02-04T03:04:00,113,high
2026-02-04T03:05:00,111,high
2026-02-04T03:06:00,108,high
2026-02-04T03:07:00,107,high
2026-02-04T03:08:00,106,high
2026-02-04T03:09:00,105,high
2026-02-04T03:10:00,103,high
2026-02-04T03:11:00,102,high
2026-02-04T03:12:00,102,medium
2026-02-04T03:13:00,102,medium
2026-02-04T03:14:00,100,medium
2026-02-04T03:15:00,99,medium
2026-02-04T03:16:00,98,medium
2026-02-04T03:17:00,99,medium
2026-02-04T03:18:00,98,medium
2026-02-04T03:19:00,96,medium
2026-02-04T03:20:00,95,medium
2026-02-04T03:21:00,95,medium
2026-02-04T03:22:00,92,medium
2026-02-04T03:23:00,90,medium
2026-02-04T03:24:00,91,medium
2026-02-04T03:25:00,94,medium
2026-02-04T03:26:00,95,medium
2026-02-04T03:27:00,94,medium
2026-02-04T03:28:00,96,high
2026-02-04T03:29:00,95,high
2026-02-04T03:30:00,98,high
2026-02-04T03:31:00,99,high
2026-02-04T03:32:00,101,high
2026-02-04T03:33:00,103,high
2026-02-04T03:34:00,103,high
2026-02-04T03:35:00,103,high
2026-02-04T03:36:00,105,high
2026-02-04T03:37:00,104,high
2026-02-04T03:38:00,106,high
2026-02-04T03:39:00,105,high
2026-02-04T03:40:00,105,high
2026-02-04T03:41:00,105,high
2026-02-04T03:42:00,106,high
2026-02-04T03:43:00,106,high
2026-02-04T03:44:00,108,high
2026-02-04T03:45:00,108,high
2026-02-04T03:46:00,109,high
2026-02-04T03:47:00,110,high
2026-02-04T03:48:00,111,high
2026-02-04T03:49:00,111,high
2026-02-04T03:50:00,110,high
2026-02-04T03:51:00,111,high
2026-02-04T03:52:00,110,high
2026-02-04T03:53:00,113,high
2026-02-04T03:54:00,113,high
2026-02-04T03:55:00,114,high
2026-02-04T03:56:00,115,high
2026-02-04T03:57:00,115,high
2026-02-04T03:58:00,115,high
2026-02-04T03:59:00,114,high
2026-02-04T04:00:00,113,high
2026-02-04T04:01:00,113,high
2026-02-04T04:02:00,114,high
2026-02-04T04:03:00,114,high
2026-02-04T04:04:00,114,high
2026-02-04T04:05:00,114,high
2026-02-04T04:06:00,114,high
2026-02-04T04:07:00,112,high
2026-02-04T04:08:00,112,high
2026-02-04T04:09:00,114,high
2026-02-04T04:10:00,113,high
2026-02-04T04:11:00,114,high
2026-02-04T04:12:00,115,high
2026-02-04T04:13:00,117,high
2026-02-04T04:14:00,117,high
2026-02-04T04:15:00,117,high
2026-02-04T04:16:00,119,high
2026-02-04T04:17:00,118,high
2026-02-04T04:18:00,116,high
2026-02-04T04:19:00,114,high
2026-02-04T04:20:00,115,high
2026-02-04T04:21:00,116,high
2026-02-04T04:22:00,116,high
2026-02-04T04:23:00,117,high
2026-02-04T04:24:00,117,high
2026-02-04T04:25:00,118,high
2026-02-04T04:26:00,117,high
2026-02-04T04:27:00,118,high
2026-02-04T04:28:00,119,high
2026-02-04T04:29:00,119,high
2026-02-04T04:30:00,118,high
2026-02-04T04:31:00,118,high
2026-02-04T04:32:00,116,high
2026-02-04T04:33:00,116,high
2026-02-04T04:34:00,115,high
2026-02-04T04:35:00,116,high
2026-02-04T04:36:00,116,high
2026-02-04T04:37:00,114,high
2026-02-04T04:38:00,114,high
2026-02-04T04:39:00,115,high
2026-02-04T04:40:00,116,high
2026-02-04T04:41:00,116,high
2026-02-04T04:42:00,117,high
2026-02-04T04:43:00,118,high
2026-02-04T04:44:00,118,high
2026-02-04T04:45:00,118,high
2026-02-04T04:46:00,120,high
2026-02-04T04:47:00,119,high
2026-02-04T04:48:00,118,high
2026-02-04T04:49:00,119,high
2026-02-04T04:50:00,119,high
2026-02-04T04:51:00,117,high
2026-02-04T04:52:00,115,high
2026-02-04T04:53:00,116,high
2026-02-04T04:54:00,118,high
2026-02-04T04:55:00,119,high
2026-02-04T04:56:00,119,high
2026-02-04T04:57:00,121,high
2026-02-04T04:58:00,121,high
2026-02-04T04:59:00,122,high
2026-02-04T05:00:00,122,high
2026-02-04T05:01:00,121,high
2026-02-04T05:02:00,119,high
2026-02-04T05:03:00,120,high
2026-02-04T05:04:00,120,high
2026-02-04T05:05:00,118,high
2026-02-04T05:06:00,119,high
2026-02-04T05:07:00,120,high
2026-02-04T05:08:00,119,high
2026-02-04T05:09:00,119,high
2026-02-04T05:10:00,118,high
2026-02-04T05:11:00,119,high
2026-02-04T05:12:00,117,high
2026-02-04T05:13:00,117,high
2026-02-04T05:14:00,119,high
2026-02-04T05:15:00,118,high
2026-02-04T05:16:00,118,high
2026-02-04T05:17:00,117,high
2026-02-04T05:18:00,118,high
2026-02-04T05:19:00,118,high
2026-02-04T05:20:00,117,high
2026-02-04T05:21:00,117,high
2026-02-04T05:22:00,118,high
2026-02-04T05:23:00,116,high
2026-02-04T05:24:00,117,high
2026-02-04T05:25:00,117,high
2026-02-04T05:26:00,118,high
2026-02-04T05:27:00,118,high
2026-02-04T05:28:00,119,high
2026-02-04T05:29:00,119,high
2026-02-04T05:30:00,117,high
2026-02-04T05:31:00,116,high
2026-02-04T05:32:00,117,high
2026-02-04T05:33:00,118,high
2026-02-04T05:34:00,118,high
2026-02-04T05:35:00,118,high
2026-02-04T05:36:00,119,high
2026-02-04T05:37:00,121,high
2026-02-04T05:38:00,121,high
2026-02-04T05:39:00,120,high
2026-02-04T05:40:00,119,high
2026-02-04T05:41:00,117,high
2026-02-04T05:42:00,117,high
2026-02-04T05:43:00,119,high
2026-02-04T05:44:00,120,high
2026-02-04T05:45:00,120,high
2026-02-04T05:46:00,120,high
2026-02-04T05:47:00,120,high
2026-02-04T05:48:00,121,high
2026-02-04T05:49:00,123,high
2026-02-04T05:50:00,123,high
2026-02-04T05:51:00,123,high
2026-02-04T05:52:00,122,high
2026-02-04T05:53:00,122,high
2026-02-04T05:54:00,121,high
2026-02-04T05:55:00,121,high
2026-02-04T05:56:00,120,high
2026-02-04T05:57:00,121,high
2026-02-04T05:58:00,120,high
2026-02-04T05:59:00,121,high
2026-02-04T06:00:00,119,high
2026-02-04T06:01:00,119,high
2026-02-04T06:02:00,119,high
2026-02-04T06:03:00,118,high
2026-02-04T06:04:00,119,high
2026-02-04T06:05:00,120,high
2026-02-04T06:06:00,119,high
2026-02-04T06:07:00,118,high
2026-02-04T06:08:00,118,high
2026-02-04T06:09:00,119,high
2026-02-04T06:10:00,118,high
2026-02-04T06:11:00,116,high
2026-02-04T06:12:00,116,high
2026-02-04T06:13:00,115,high
2026-02-04T06:14:00,115,high
2026-02-04T06:15:00,115,high
2026-02-04T06:16:00,115,high
2026-02-04T06:17:00,114,high
2026-02-04T06:18:00,114,high
2026-02-04T06:19:00,114,high
2026-02-04T06:20:00,115,high
2026-02-04T06:21:00,115,high
2026-02-04T06:22:00,116,high
2026-02-04T06:23:00,117,high
2026-02-04T06:24:00,118,high
2026-02-04T06:25:00,118,high
2026-02-04T06:26:00,119,high
2026-02-04T06:27:00,118,high
2026-02-04T06:28:00,117,high
2026-02-04T06:29:00,115,high
2026-02-04T06:30:00,115,high
2026-02-04T06:31:00,114,high
2026-02-04T06:32:00,114,high
2026-02-04T06:33:00,114,high
2026-02-04T06:34:00,114,high
2026-02-04T06:35:00,113,high
2026-02-04T06:36:00,112,high
2026-02-04T06:37:00,112,high
2026-02-04T06:38:00,112,high
2026-02-04T06:39:00,115,high
2026-02-04T06:40:00,117,high
2026-02-04T06:41:00,118,high
2026-02-04T06:42:00,115,high
2026-02-04T06:43:00,113,high
2026-02-04T06:44:00,110,high
2026-02-04T06:45:00,107,high
2026-02-04T06:46:00,106,high
2026-02-04T06:47:00,104,high
2026-02-04T06:48:00,102,high
2026-02-04T06:49:00,101,high
2026-02-04T06:50:00,100,high
2026-02-04T06:51:00,99,high
2026-02-04T06:52:00,98,high
2026-02-04T06:53:00,97,high
2026-02-04T06:54:00,94,high
2026-02-04T06:55:00,92,high
2026-02-04T06:56:00,90,high
2026-02-04T06:57:00,90,medium
2026-02-04T06:58:00,88,medium
2026-02-04T06:59:00,87,medium
2026-02-04T07:00:00,86,medium
2026-02-04T07:01:00,86,high
2026-02-04T07:02:00,86,medium
2026-02-04T07:03:00,85,medium
2026-02-04T07:04:00,85,medium
2026-02-04T07:05:00,86,medium
2026-02-04T07:06:00,84,medium
2026-02-04T07:07:00,84,medium
2026-02-04T07:08:00,84,medium
2026-02-04T07:09:00,83,medium
2026-02-04T07:10:00,82,medium
2026-02-04T07:11:00,82,medium
2026-02-04T07:12:00,80,medium
2026-02-04T07:13:00,79,medium
2026-02-04T07:14:00,79,medium
2026-02-04T07:15:00,80,medium
2026-02-04T07:16:00,80,medium
2026-02-04T07:17:00,79,medium
2026-02-04T07:18:00,77,medium
2026-02-04T07:19:00,77,medium
2026-02-04T07:20:00,75,medium
2026-02-04T07:21:00,76,medium
2026-02-04T07:22:00,74,medium
2026-02-04T07:23:00,76,medium
2026-02-04T07:24:00,76,medium
2026-02-04T07:25:00,76,medium
2026-02-04T07:26:00,75,medium
2026-02-04T07:27:00,75,medium
2026-02-04T07:28:00,75,medium
2026-02-04T07:29:00,75,medium
2026-02-04T07:30:00,77,medium
2026-02-04T07:31:00,76,medium
2026-02-04T07:32:00,76,medium
2026-02-04T07:33:00,76,medium
2026-02-04T07:34:00,77,medium
2026-02-04T07:35:00,76,medium
2026-02-04T07:36:00,77,medium
2026-02-04T07:37:00,78,medium
2026-02-04T07:38:00,78,medium
2026-02-04T07:39:00,79,medium
2026-02-04T07:40:00,80,medium
2026-02-04T07:41:00,80,medium
2026-02-04T07:42:00,81,medium
2026-02-04T07:43:00,81,medium
2026-02-04T07:44:00,79,medium
2026-02-04T07:45:00,79,medium
2026-02-04T07:46:00,78,medium
2026-02-04T07:47:00,79,medium
2026-02-04T07:48:00,80,medium
2026-02-04T07:49:00,79,medium
2026-02-04T07:50:00,78,medium
2026-02-04T07:51:00,79,medium
2026-02-04T07:52:00,78,medium
2026-02-04T07:53:00,76,medium
2026-02-04T07:54:00,78,medium
2026-02-04T07:55:00,78,medium
2026-02-04T07:56:00,77,medium
2026-02-04T07:57:00,78,medium
2026-02-04T07:58:00,77,medium
2026-02-04T07:59:00,75,medium
2026-02-04T08:00:00,76,medium
2026-02-04T08:01:00,75,medium
2026-02-04T08:02:00,77,medium
2026-02-04T08:03:00,75,medium
2026-02-04T08:04:00,74,medium
2026-02-04T08:05:00,73,medium
2026-02-04T08:06:00,71,medium
2026-02-04T08:07:00,72,medium
2026-02-04T08:08:00,72,medium
2026-02-04T08:09:00,71,medium
2026-02-04T08:10:00,70,medium
2026-02-04T08:11:00,69,medium
2026-02-04T08:12:00,70,medium
2026-02-04T08:13:00,69,medium
2026-02-04T08:14:00,70,medium
2026-02-04T08:15:00,69,medium
2026-02-04T08:16:00,69,medium
2026-02-04T08:17:00,70,medium
2026-02-04T08:18:00,69,medium
2026-02-04T08:19:00,71,medium
2026-02-04T08:20:00,70,medium
2026-02-04T08:21:00,69,medium
2026-02-04T08:22:00,70,medium
2026-02-04T08:23:00,71,medium
2026-02-04T08:24:00,70,medium
2026-02-04T08:25:00,69,medium
2026-02-04T08:26:00,70,medium
2026-02-04T08:27:00,71,medium
2026-02-04T08:28:00,71,medium
2026-02-04T08:29:00,71,medium
2026-02-04T08:30:00,72,medium
2026-02-04T08:31:00,70,medium
2026-02-04T08:32:00,68,medium
2026-02-04T08:33:00,67,medium
2026-02-04T08:34:00,68,medium
2026-02-04T08:35:00,69,medium
2026-02-04T08:36:00,70,medium
2026-02-04T08:37:00,70,medium
2026-02-04T08:38:00,69,medium
2026-02-04T08:39:00,69,medium
2026-02-04T08:40:00,71,medium
2026-02-04T08:41:00,72,medium
2026-02-04T08:42:00,72,medium
2026-02-04T08:43:00,72,medium
2026-02-04T08:44:00,72,medium
2026-02-04T08:45:00,73,medium
2026-02-04T08:46:00,73,medium
2026-02-04T08:47:00,72,medium
2026-02-04T08:48:00,71,medium
2026-02-04T08:49:00,72,medium
2026-02-04T08:50:00,71,medium
2026-02-04T08:51:00,71,medium
2026-02-04T08:52:00,72,medium
2026-02-04T08:53:00,71,medium
2026-02-04T08:54:00,72,medium
2026-02-04T08:55:00,72,medium
2026-02-04T08:56:00,71,medium
2026-02-04T08:57:00,69,medium
2026-02-04T08:58:00,70,medium
2026-02-04T08:59:00,71,medium
2026-02-04T09:00:00,72,medium
2026-02-04T09:01:00,70,medium
2026-02-04T09:02:00,69,medium
2026-02-04T09:03:00,70,medium
2026-02-04T09:04:00,68,medium
2026-02-04T09:05:00,69,medium
2026-02-04T09:06:00,68,medium
2026-02-04T09:07:00,68,medium
2026-02-04T09:08:00,69,medium
2026-02-04T09:09:00,69,medium
2026-02-04T09:10:00,69,medium
2026-02-04T09:11:00,68,medium
2026-02-04T09:12:00,67,medium
2026-02-04T09:13:00,66,medium
2026-02-04T09:14:00,67,medium
2026-02-04T09:15:00,67,medium
2026-02-04T09:16:00,67,medium
2026-02-04T09:17:00,68,medium
2026-02-04T09:18:00,67,medium
2026-02-04T09:19:00,68,medium
2026-02-04T09:20:00,69,medium
2026-02-04T09:21:00,70,medium
2026-02-04T09:22:00,70,medium
2026-02-04T09:23:00,69,medium
2026-02-04T09:24:00,70,medium
2026-02-04T09:25:00,70,medium
2026-02-04T09:26:00,71,medium
2026-02-04T09:27:00,72,medium
2026-02-04T09:28:00,72,medium
2026-02-04T09:29:00,71,medium
2026-02-04T09:30:00,70,medium
2026-02-04T09:31:00,71,medium
2026-02-04T09:32:00,72,medium
2026-02-04T09:33:00,71,medium
2026-02-04T09:34:00,70,medium
2026-02-04T09:35:00,70,medium
2026-02-04T09:36:00,71,medium
2026-02-04T09:37:00,71,medium
2026-02-04T09:38:00,70,medium
2026-02-04T09:39:00,71,medium
2026-02-04T09:40:00,72,medium
2026-02-04T09:41:00,73,medium
2026-02-04T09:42:00,71,medium
2026-02-04T09:43:00,69,medium
2026-02-04T09:44:00,69,medium
2026-02-04T09:45:00,68,medium
2026-02-04T09:46:00,67,medium
2026-02-04T09:47:00,68,medium
2026-02-04T09:48:00,69,medium
2026-02-04T09:49:00,68,medium
2026-02-04T09:50:00,68,medium
2026-02-04T09:51:00,68,medium
2026-02-04T09:52:00,69,medium
2026-02-04T09:53:00,68,medium
2026-02-04T09:54:00,69,medium
2026-02-04T09:55:00,69,low
2026-02-04T09:56:00,69,low
2026-02-04T09:57:00,69,low
2026-02-04T09:58:00,68,low
2026-02-04T09:59:00,68,low
2026-02-04T10:00:00,67,low
2026-02-04T10:01:00,68,low
2026-02-04T10:02:00,69,low
2026-02-04T10:03:00,71,medium
2026-02-04T10:04:00,72,low
2026-02-04T10:05:00,72,low
2026-02-04T10:06:00,71,low
2026-02-04T10:07:00,70,low
2026-02-04T10:08:00,71,low
2026-02-04T10:09:00,71,low
2026-02-04T10:10:00,70,low
2026-02-04T10:11:00,69,medium
2026-02-04T10:12:00,70,medium
2026-02-04T10:13:00,70,low
2026-02-04T10:14:00,70,low
2026-02-04T10:15:00,70,low
2026-02-04T10:16:00,71,low
2026-02-04T10:17:00,71,low
2026-02-04T10:18:00,71,low
2026-02-04T10:19:00,71,low
2026-02-04T10:20:00,71,low
2026-02-04T10:21:00,69,low
2026-02-04T10:22:00,70,low
2026-02-04T10:23:00,68,medium
2026-02-04T10:24:00,67,medium
2026-02-04T10:25:00,68,medium
2026-02-04T10:26:00,67,medium
2026-02-04T10:27:00,66,medium
2026-02-04T10:28:00,67,medium
2026-02-04T10:29:00,66,medium
2026-02-04T10:30:00,68,medium
2026-02-04T10:31:00,68,medium
2026-02-04T10:32:00,67,medium
2026-02-04T10:33:00,68,medium
2026-02-04T10:34:00,67,medium
2026-02-04T10:35:00,68,medium
2026-02-04T10:36:00,69,medium
2026-02-04T10:37:00,70,medium
2026-02-04T10:38:00,71,medium
2026-02-04T10:39:00,70,medium
2026-02-04T10:40:00,71,low
2026-02-04T10:41:00,72,low
2026-02-04T10:42:00,71,low
2026-02-04T10:43:00,71,medium
2026-02-04T10:44:00,72,medium
2026-02-04T10:45:00,72,medium
2026-02-04T10:46:00,72,medium
2026-02-04T10:47:00,71,medium
2026-02-04T10:48:00,70,medium
2026-02-04T10:49:00,69,medium
2026-02-04T10:50:00,68,medium
2026-02-04T10:51:00,69,medium
2026-02-04T10:52:00,70,medium
2026-02-04T10:53:00,72,medium
2026-02-04T10:54:00,73,medium
2026-02-04T10:55:00,72,medium
2026-02-04T10:56:00,72,medium
2026-02-04T10:57:00,70,medium
2026-02-04T10:58:00,69,medium
2026-02-04T10:59:00,70,medium
2026-02-04T11:00:00,69,medium
2026-02-04T11:01:00,70,medium
2026-02-04T11:02:00,71,medium
2026-02-04T11:03:00,71,medium
2026-02-04T11:04:00,70,medium
2026-02-04T11:05:00,69,medium
2026-02-04T11:06:00,68,medium
2026-02-04T11:07:00,69,medium
2026-02-04T11:08:00,69,medium
2026-02-04T11:09:00,70,medium
2026-02-04T11:10:00,70,medium
2026-02-04T11:11:00,71,medium
2026-02-04T11:12:00,71,medium
2026-02-04T11:13:00,71,medium
2026-02-04T11:14:00,72,medium
2026-02-04T11:15:00,73,medium
2026-02-04T11:16:00,71,medium
2026-02-04T11:17:00,72,medium
2026-02-04T11:18:00,74,medium
2026-02-04T11:19:00,74,medium
2026-02-04T11:20:00,73,medium
2026-02-04T11:21:00,73,medium
2026-02-04T11:22:00,73,medium
2026-02-04T11:23:00,72,medium
2026-02-04T11:24:00,72,medium
2026-02-04T11:25:00,71,medium
2026-02-04T11:26:00,70,medium
2026-02-04T11:27:00,70,medium
2026-02-04T11:28:00,69,medium
2026-02-04T11:29:00,67,medium
2026-02-04T11:30:00,68,medium
2026-02-04T11:31:00,67,medium
2026-02-04T11:32:00,66,medium
2026-02-04T11:33:00,68,medium
2026-02-04T11:34:00,69,medium
2026-02-04T11:35:00,68,medium
2026-02-04T11:36:00,67,medium
2026-02-04T11:37:00,66,medium
2026-02-04T11:38:00,66,medium
2026-02-04T11:39:00,66,medium
2026-02-04T11:40:00,66,low
2026-02-04T11:41:00,67,low
2026-02-04T11:42:00,68,low
2026-02-04T11:43:00,67,low
2026-02-04T11:44:00,69,medium
2026-02-04T11:45:00,70,medium
2026-02-04T11:46:00,71,medium
2026-02-04T11:47:00,72,medium
2026-02-04T11:48:00,72,medium
2026-02-04T11:49:00,71,low
2026-02-04T11:50:00,70,medium
2026-02-04T11:51:00,70,medium
2026-02-04T11:52:00,71,medium
2026-02-04T11:53:00,71,medium
2026-02-04T11:54:00,70,medium
2026-02-04T11:55:00,70,medium
2026-02-04T11:56:00,71,low
2026-02-04T11:57:00,72,low
2026-02-04T11:58:00,71,low
2026-02-04T11:59:00,71,low
2026-02-04T12:00:00,72,low
2026-02-04T12:01:00,74,low
2026-02-04T12:02:00,74,low
2026-02-04T12:03:00,73,low
2026-02-04T12:04:00,71,low
2026-02-04T12:05:00,70,low
2026-02-04T12:06:00,70,low
2026-02-04T12:07:00,71,low
2026-02-04T12:08:00,72,low
2026-02-04T12:09:00,71,low
2026-02-04T12:10:00,71,low
2026-02-04T12:11:00,70,low
2026-02-04T12:12:00,70,low
2026-02-04T12:13:00,71,low
2026-02-04T12:14:00,69,low
2026-02-04T12:15:00,71,low
2026-02-04T12:16:00,71,medium
2026-02-04T12:17:00,71,medium
2026-02-04T12:18:00,70,medium
2026-02-04T12:19:00,69,medium
2026-02-04T12:20:00,68,medium
2026-02-04T12:21:00,69,medium
2026-02-04T12:22:00,70,medium
2026-02-04T12:23:00,71,medium
2026-02-04T12:24:00,70,medium
2026-02-04T12:25:00,71,medium
2026-02-04T12:26:00,72,medium
2026-02-04T12:27:00,73,medium
2026-02-04T12:28:00,72,medium
2026-02-04T12:29:00,73,medium
2026-02-04T12:30:00,72,medium
2026-02-04T12:31:00,73,medium
2026-02-04T12:32:00,73,medium
2026-02-04T12:33:00,73,medium
2026-02-04T12:34:00,74,medium
2026-02-04T12:35:00,73,medium
2026-02-04T12:36:00,71,medium
2026-02-04T12:37:00,72,medium
2026-02-04T12:38:00,71,medium
2026-02-04T12:39:00,70,medium
2026-02-04T12:40:00,70,medium
2026-02-04T12:41:00,69,medium
2026-02-04T12:42:00,69,medium
2026-02-04T12:43:00,70,medium
2026-02-04T12:44:00,72,medium
2026-02-04T12:45:00,72,medium
2026-02-04T12:46:00,72,medium
2026-02-04T12:47:00,71,medium
2026-02-04T12:48:00,71,medium
2026-02-04T12:49:00,72,medium
2026-02-04T12:50:00,70,medium
2026-02-04T12:51:00,69,medium
2026-02-04T12:52:00,71,medium
2026-02-04T12:53:00,69,medium
2026-02-04T12:54:00,70,medium
2026-02-04T12:55:00,69,medium
2026-02-04T12:56:00,69,medium
2026-02-04T12:57:00,70,medium
2026-02-04T12:58:00,69,medium
2026-02-04T12:59:00,70,medium
2026-02-04T13:00:00,71,medium
2026-02-04T13:01:00,70,medium
2026-02-04T13:02:00,70,medium
2026-02-04T13:03:00,70,medium
2026-02-04T13:04:00,69,medium
2026-02-04T13:05:00,70,medium
2026-02-04T13:06:00,72,medium
2026-02-04T13:07:00,71,medium
2026-02-04T13:08:00,69,medium
2026-02-04T13:09:00,69,medium
2026-02-04T13:10:00,68,medium
2026-02-04T13:11:00,69,medium
2026-02-04T13:12:00,69,medium
2026-02-04T13:13:00,69,medium
2026-02-04T13:14:00,68,medium
2026-02-04T13:15:00,68,medium
2026-02-04T13:16:00,68,medium
2026-02-04T13:17:00,68,medium
2026-02-04T13:18:00,68,medium
2026-02-04T13:19:00,67,medium
2026-02-04T13:20:00,67,medium
2026-02-04T13:21:00,66,medium
2026-02-04T13:22:00,66,medium
2026-02-04T13:23:00,67,medium
2026-02-04T13:24:00,68,medium
2026-02-04T13:25:00,69,medium
2026-02-04T13:26:00,68,medium
2026-02-04T13:27:00,67,medium
2026-02-04T13:28:00,66,medium
2026-02-04T13:29:00,68,medium
2026-02-04T13:30:00,69,medium
2026-02-04T13:31:00,69,medium
2026-02-04T13:32:00,69,medium
2026-02-04T13:33:00,70,medium
2026-02-04T13:34:00,68,medium
2026-02-04T13:35:00,67,medium
2026-02-04T13:36:00,68,medium
2026-02-04T13:37:00,69,medium
2026-02-04T13:38:00,69,medium
2026-02-04T13:39:00,70,medium
2026-02-04T13:40:00,69,medium
2026-02-04T13:41:00,68,medium
2026-02-04T13:42:00,67,medium
2026-02-04T13:43:00,67,medium
2026-02-04T13:44:00,67,medium
2026-02-04T13:45:00,68,medium
2026-02-04T13:46:00,69,medium
2026-02-04T13:47:00,70,low
2026-02-04T13:48:00,70,low
2026-02-04T13:49:00,70,medium
2026-02-04T13:50:00,69,medium
2026-02-04T13:51:00,71,medium
2026-02-04T13:52:00,70,medium
2026-02-04T13:53:00,71,medium
2026-02-04T13:54:00,72,medium
2026-02-04T13:55:00,70,low
2026-02-04T13:56:00,71,low
2026-02-04T13:57:00,70,low
2026-02-04T13:58:00,69,low
2026-02-04T13:59:00,70,low
2026-02-04T14:00:00,69,low
2026-02-04T14:01:00,68,medium
2026-02-04T14:02:00,69,medium
2026-02-04T14:03:00,68,medium
2026-02-04T14:04:00,69,medium
2026-02-04T14:05:00,69,medium
2026-02-04T14:06:00,67,medium
2026-02-04T14:07:00,67,medium
2026-02-04T14:08:00,65,medium
2026-02-04T14:09:00,67,medium
2026-02-04T14:10:00,68,medium
2026-02-04T14:11:00,68,medium
2026-02-04T14:12:00,69,medium
2026-02-04T14:13:00,68,medium
2026-02-04T14:14:00,68,medium
2026-02-04T14:15:00,68,medium
2026-02-04T14:16:00,70,medium
2026-02-04T14:17:00,70,medium
2026-02-04T14:18:00,71,medium
2026-02-04T14:19:00,70,medium
2026-02-04T14:20:00,69,medium
2026-02-04T14:21:00,70,medium
2026-02-04T14:22:00,69,medium
2026-02-04T14:23:00,69,medium
2026-02-04T14:24:00,70,medium
2026-02-04T14:25:00,68,medium
2026-02-04T14:26:00,68,medium
2026-02-04T14:27:00,68,medium
2026-02-04T14:28:00,69,medium
2026-02-04T14:29:00,70,medium
2026-02-04T14:30:00,70,medium
2026-02-04T14:31:00,70,medium
2026-02-04T14:32:00,69,medium
2026-02-04T14:33:00,68,medium
2026-02-04T14:34:00,67,medium
2026-02-04T14:35:00,66,medium
2026-02-04T14:36:00,66,medium
2026-02-04T14:37:00,65,medium
2026-02-04T14:38:00,64,medium
2026-02-04T14:39:00,65,medium
2026-02-04T14:40:00,65,medium
2026-02-04T14:41:00,65,medium
2026-02-04T14:42:00,64,medium
2026-02-04T14:43:00,65,medium
2026-02-04T14:44:00,64,medium
2026-02-04T14:45:00,64,medium
2026-02-04T14:46:00,65,medium
2026-02-04T14:47:00,67,medium
2026-02-04T14:48:00,69,medium
2026-02-04T14:49:00,67,medium
2026-02-04T14:50:00,67,medium
2026-02-04T14:51:00,66,medium
2026-02-04T14:52:00,66,medium
2026-02-04T14:53:00,66,medium
2026-02-04T14:54:00,65,medium
2026-02-04T14:55:00,66,medium
2026-02-04T14:56:00,67,medium
2026-02-04T14:57:00,68,medium
2026-02-04T14:58:00,69,medium
2026-02-04T14:59:00,70,medium
2026-02-04T15:00:00,68,medium
2026-02-04T15:01:00,66,medium
2026-02-04T15:02:00,67,medium
2026-02-04T15:03:00,69,medium
2026-02-04T15:04:00,68,medium
2026-02-04T15:05:00,67,medium
2026-02-04T15:06:00,66,medium
2026-02-04T15:07:00,66,medium
2026-02-04T15:08:00,67,medium
2026-02-04T15:09:00,66,medium
2026-02-04T15:10:00,65,medium
2026-02-04T15:11:00,66,medium
2026-02-04T15:12:00,67,medium
2026-02-04T15:13:00,67,medium
2026-02-04T15:14:00,66,medium
2026-02-04T15:15:00,65,medium
2026-02-04T15:16:00,65,medium
2026-02-04T15:17:00,65,medium
2026-02-04T15:18:00,67,medium
2026-02-04T15:19:00,68,medium
2026-02-04T15:20:00,69,medium
2026-02-04T15:21:00,70,medium
2026-02-04T15:22:00,72,medium
2026-02-04T15:23:00,72,medium
2026-02-04T15:24:00,70,medium
2026-02-04T15:25:00,70,medium
2026-02-04T15:26:00,70,medium
2026-02-04T15:27:00,72,medium
2026-02-04T15:28:00,71,medium
2026-02-04T15:29:00,69,medium
2026-02-04T15:30:00,70,medium
2026-02-04T15:31:00,72,medium
2026-02-04T15:32:00,71,medium
2026-02-04T15:33:00,70,medium
2026-02-04T15:34:00,70,medium
2026-02-04T15:35:00,71,medium
2026-02-04T15:36:00,72,medium
2026-02-04T15:37:00,72,medium
2026-02-04T15:38:00,71,medium
2026-02-04T15:39:00,71,medium
2026-02-04T15:40:00,70,medium
2026-02-04T15:41:00,72,medium
2026-02-04T15:42:00,72,medium
2026-02-04T15:43:00,72,medium
2026-02-04T15:44:00,71,medium
2026-02-04T15:45:00,71,medium
2026-02-04T15:46:00,73,medium
2026-02-04T15:47:00,72,medium
2026-02-04T15:48:00,72,medium
